"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","VARNAME_4","TYPE_4","ENGTYPE_4"
751,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",50,"Nosy varika",751,"Sahavato",NA,"Fokontany","Commune"
752,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",50,"Nosy varika",752,"Soavina",NA,"Fokontany","Commune"
753,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",50,"Nosy varika",753,"Vohibola",NA,"Fokontany","Commune"
754,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",50,"Nosy varika",754,"Vohilava",NA,"Fokontany","Commune"
755,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",50,"Nosy varika",755,"Vohitrandriana",NA,"Fokontany","Commune"
756,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",51,"Vohipeno",756,"Andemaka",NA,"Fokontany","Commune"
757,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",51,"Vohipeno",757,"Ankarimbary",NA,"Fokontany","Commune"
758,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",51,"Vohipeno",758,"Antananabo",NA,"Fokontany","Commune"
759,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",51,"Vohipeno",759,"Ifatsy",NA,"Fokontany","Commune"
760,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",51,"Vohipeno",760,"Ilakatra",NA,"Fokontany","Commune"
761,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",51,"Vohipeno",761,"Ivato",NA,"Fokontany","Commune"
762,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",51,"Vohipeno",762,"Lanivoa",NA,"Fokontany","Commune"
763,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",51,"Vohipeno",763,"Mahabo",NA,"Fokontany","Commune"
764,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",51,"Vohipeno",764,"Mahasoabe",NA,"Fokontany","Commune"
765,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",51,"Vohipeno",765,"Mahazoarivo",NA,"Fokontany","Commune"
766,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",51,"Vohipeno",766,"Nato",NA,"Fokontany","Commune"
767,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",51,"Vohipeno",767,"Onjatsy",NA,"Fokontany","Commune"
768,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",51,"Vohipeno",768,"Sahalava",NA,"Fokontany","Commune"
769,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",51,"Vohipeno",769,"Savana",NA,"Fokontany","Commune"
770,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",51,"Vohipeno",770,"Vohindava",NA,"Fokontany","Commune"
771,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",51,"Vohipeno",771,"Vohipeno",NA,"Fokontany","Commune"
772,134,"MDG","Madagascar",3,"Fianarantsoa",11,"Vatovavy Fitovinany",51,"Vohipeno",772,"Vohitrindry",NA,"Fokontany","Commune"
773,134,"MDG","Madagascar",4,"Mahajanga",12,"Betsiboka",52,"Kandreho",773,"Ambaliha",NA,"Fokontany","Commune"
774,134,"MDG","Madagascar",4,"Mahajanga",12,"Betsiboka",52,"Kandreho",774,"Andasibe",NA,"Fokontany","Commune"
775,134,"MDG","Madagascar",4,"Mahajanga",12,"Betsiboka",52,"Kandreho",775,"Antanimbaribe",NA,"Fokontany","Commune"
776,134,"MDG","Madagascar",4,"Mahajanga",12,"Betsiboka",52,"Kandreho",776,"Behazomaty",NA,"Fokontany","Commune"
777,134,"MDG","Madagascar",4,"Mahajanga",12,"Betsiboka",52,"Kandreho",777,"Betamboay",NA,"Fokontany","Commune"
778,134,"MDG","Madagascar",4,"Mahajanga",12,"Betsiboka",52,"Kandreho",778,"Kandreho",NA,"Fokontany","Commune"
779,134,"MDG","Madagascar",4,"Mahajanga",12,"Betsiboka",53,"Maevatanana",779,"Ambalajia",NA,"Fokontany","Commune"
780,134,"MDG","Madagascar",4,"Mahajanga",12,"Betsiboka",53,"Maevatanana",780,"Ambalanjanakomby",NA,"Fokontany","Commune"
781,134,"MDG","Madagascar",4,"Mahajanga",12,"Betsiboka",53,"Maevatanana",781,"Andriba",NA,"Fokontany","Commune"
782,134,"MDG","Madagascar",4,"Mahajanga",12,"Betsiboka",53,"Maevatanana",782,"Antsiafabositra",NA,"Fokontany","Commune"
783,134,"MDG","Madagascar",4,"Mahajanga",12,"Betsiboka",53,"Maevatanana",783,"Bemokotra",NA,"Fokontany","Commune"
784,134,"MDG","Madagascar",4,"Mahajanga",12,"Betsiboka",53,"Maevatanana",784,"Beratsimanana",NA,"Fokontany","Commune"
785,134,"MDG","Madagascar",4,"Mahajanga",12,"Betsiboka",53,"Maevatanana",785,"Madiromirafy",NA,"Fokontany","Commune"
786,134,"MDG","Madagascar",4,"Mahajanga",12,"Betsiboka",53,"Maevatanana",786,"Maevatanana",NA,"Fokontany","Commune"
787,134,"MDG","Madagascar",4,"Mahajanga",12,"Betsiboka",53,"Maevatanana",787,"Mahatsinjo",NA,"Fokontany","Commune"
788,134,"MDG","Madagascar",4,"Mahajanga",12,"Betsiboka",53,"Maevatanana",788,"Mahazoma",NA,"Fokontany","Commune"
789,134,"MDG","Madagascar",4,"Mahajanga",12,"Betsiboka",53,"Maevatanana",789,"Mangabe",NA,"Fokontany","Commune"
790,134,"MDG","Madagascar",4,"Mahajanga",12,"Betsiboka",53,"Maevatanana",790,"Morafeno",NA,"Fokontany","Commune"
791,134,"MDG","Madagascar",4,"Mahajanga",12,"Betsiboka",53,"Maevatanana",791,"Tsararano",NA,"Fokontany","Commune"
792,134,"MDG","Madagascar",4,"Mahajanga",12,"Betsiboka",54,"Tsaratanana",792,"Ambakireny",NA,"Fokontany","Commune"
793,134,"MDG","Madagascar",4,"Mahajanga",12,"Betsiboka",54,"Tsaratanana",793,"Ampandrana",NA,"Fokontany","Commune"
794,134,"MDG","Madagascar",4,"Mahajanga",12,"Betsiboka",54,"Tsaratanana",794,"Andriamena",NA,"Fokontany","Commune"
795,134,"MDG","Madagascar",4,"Mahajanga",12,"Betsiboka",54,"Tsaratanana",795,"Bekapaika",NA,"Fokontany","Commune"
796,134,"MDG","Madagascar",4,"Mahajanga",12,"Betsiboka",54,"Tsaratanana",796,"Betrandraka",NA,"Fokontany","Commune"
797,134,"MDG","Madagascar",4,"Mahajanga",12,"Betsiboka",54,"Tsaratanana",797,"Brieville",NA,"Fokontany","Commune"
798,134,"MDG","Madagascar",4,"Mahajanga",12,"Betsiboka",54,"Tsaratanana",798,"Keliloha",NA,"Fokontany","Commune"
799,134,"MDG","Madagascar",4,"Mahajanga",12,"Betsiboka",54,"Tsaratanana",799,"Manakana",NA,"Fokontany","Commune"
800,134,"MDG","Madagascar",4,"Mahajanga",12,"Betsiboka",54,"Tsaratanana",800,"Sakoamadinika",NA,"Fokontany","Commune"
801,134,"MDG","Madagascar",4,"Mahajanga",12,"Betsiboka",54,"Tsaratanana",801,"Sarobaratra",NA,"Fokontany","Commune"
802,134,"MDG","Madagascar",4,"Mahajanga",12,"Betsiboka",54,"Tsaratanana",802,"Tsararova",NA,"Fokontany","Commune"
803,134,"MDG","Madagascar",4,"Mahajanga",12,"Betsiboka",54,"Tsaratanana",803,"Tsaratanana",NA,"Fokontany","Commune"
804,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",55,"Ambato-Boina",804,"Ambarimay Ambato",NA,"Fokontany","Commune"
805,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",55,"Ambato-Boina",805,"Ambato Boeni",NA,"Fokontany","Commune"
806,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",55,"Ambato-Boina",806,"Ambondromamy",NA,"Fokontany","Commune"
807,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",55,"Ambato-Boina",807,"Andranofasika",NA,"Fokontany","Commune"
808,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",55,"Ambato-Boina",808,"Andranomamy",NA,"Fokontany","Commune"
809,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",55,"Ambato-Boina",809,"Anjiajia",NA,"Fokontany","Commune"
810,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",55,"Ambato-Boina",810,"Ankijabe",NA,"Fokontany","Commune"
811,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",55,"Ambato-Boina",811,"Ankirihitra",NA,"Fokontany","Commune"
812,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",55,"Ambato-Boina",812,"Madirovalo",NA,"Fokontany","Commune"
813,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",55,"Ambato-Boina",813,"Manerinerina",NA,"Fokontany","Commune"
814,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",55,"Ambato-Boina",814,"Sitampiky",NA,"Fokontany","Commune"
815,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",55,"Ambato-Boina",815,"Tsaramandroso",NA,"Fokontany","Commune"
816,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",56,"Mahajanga Rural",816,"Ambalabe",NA,"Fokontany","Commune"
817,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",56,"Mahajanga Rural",817,"Ambalakida",NA,"Fokontany","Commune"
818,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",56,"Mahajanga Rural",818,"Andranoboka",NA,"Fokontany","Commune"
819,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",56,"Mahajanga Rural",819,"Bekobay",NA,"Fokontany","Commune"
820,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",56,"Mahajanga Rural",820,"Belobaka",NA,"Fokontany","Commune"
821,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",56,"Mahajanga Rural",821,"Betsako",NA,"Fokontany","Commune"
822,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",56,"Mahajanga Rural",822,"Boanamary",NA,"Fokontany","Commune"
823,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",56,"Mahajanga Rural",823,"Mahajamba Usine",NA,"Fokontany","Commune"
824,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",56,"Mahajanga Rural",824,"Mariarano",NA,"Fokontany","Commune"
825,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",57,"Mahajanga Urban",825,"Mahajanga I",NA,"Fokontany","Commune"
826,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",58,"Marovoay",826,"Ambolomoty",NA,"Fokontany","Commune"
827,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",58,"Marovoay",827,"Ankaraobato",NA,"Fokontany","Commune"
828,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",58,"Marovoay",828,"Ankazomborona",NA,"Fokontany","Commune"
829,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",58,"Marovoay",829,"Anosinalainolona",NA,"Fokontany","Commune"
830,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",58,"Marovoay",830,"Antanambao Andranolava",NA,"Fokontany","Commune"
831,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",58,"Marovoay",831,"Antanimasaka",NA,"Fokontany","Commune"
832,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",58,"Marovoay",832,"Bemaharivo",NA,"Fokontany","Commune"
833,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",58,"Marovoay",833,"Manaratsandry",NA,"Fokontany","Commune"
834,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",58,"Marovoay",834,"Marosakoa",NA,"Fokontany","Commune"
835,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",58,"Marovoay",835,"Marovoay Banlieu",NA,"Fokontany","Commune"
836,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",58,"Marovoay",836,"Marovoay",NA,"Fokontany","Commune"
837,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",58,"Marovoay",837,"Tsararano",NA,"Fokontany","Commune"
838,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",59,"Mitsinjo",838,"Ambarimaninga",NA,"Fokontany","Commune"
839,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",59,"Mitsinjo",839,"Antongomena Bevary",NA,"Fokontany","Commune"
840,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",59,"Mitsinjo",840,"Antseza",NA,"Fokontany","Commune"
841,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",59,"Mitsinjo",841,"Bekipay",NA,"Fokontany","Commune"
842,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",59,"Mitsinjo",842,"Katsepy",NA,"Fokontany","Commune"
843,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",59,"Mitsinjo",843,"Matsakabanja",NA,"Fokontany","Commune"
844,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",59,"Mitsinjo",844,"Mitsinjo",NA,"Fokontany","Commune"
845,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",60,"Soalala",845,"Ambohipaky",NA,"Fokontany","Commune"
846,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",60,"Soalala",846,"Andranomavo",NA,"Fokontany","Commune"
847,134,"MDG","Madagascar",4,"Mahajanga",13,"Boeny",60,"Soalala",847,"Soalala",NA,"Fokontany","Commune"
848,134,"MDG","Madagascar",4,"Mahajanga",14,"Melaky",61,"Ambatomainty",848,"Ambatomainty",NA,"Fokontany","Commune"
849,134,"MDG","Madagascar",4,"Mahajanga",14,"Melaky",61,"Ambatomainty",849,"Bemarivo",NA,"Fokontany","Commune"
850,134,"MDG","Madagascar",4,"Mahajanga",14,"Melaky",61,"Ambatomainty",850,"Marotsialeha",NA,"Fokontany","Commune"
851,134,"MDG","Madagascar",4,"Mahajanga",14,"Melaky",61,"Ambatomainty",851,"Sarodrano",NA,"Fokontany","Commune"
852,134,"MDG","Madagascar",4,"Mahajanga",14,"Melaky",62,"Antsalova",852,"Antsalova",NA,"Fokontany","Commune"
853,134,"MDG","Madagascar",4,"Mahajanga",14,"Melaky",62,"Antsalova",853,"Bekopaka",NA,"Fokontany","Commune"
854,134,"MDG","Madagascar",4,"Mahajanga",14,"Melaky",62,"Antsalova",854,"Masoarivo",NA,"Fokontany","Commune"
855,134,"MDG","Madagascar",4,"Mahajanga",14,"Melaky",62,"Antsalova",855,"Soahanina",NA,"Fokontany","Commune"
856,134,"MDG","Madagascar",4,"Mahajanga",14,"Melaky",62,"Antsalova",856,"Trangahy",NA,"Fokontany","Commune"
857,134,"MDG","Madagascar",4,"Mahajanga",14,"Melaky",63,"Besalampy",857,"Ambolodia sud",NA,"Fokontany","Commune"
858,134,"MDG","Madagascar",4,"Mahajanga",14,"Melaky",63,"Besalampy",858,"Ankasakasa Tsibiray",NA,"Fokontany","Commune"
859,134,"MDG","Madagascar",4,"Mahajanga",14,"Melaky",63,"Besalampy",859,"Bekodoka",NA,"Fokontany","Commune"
860,134,"MDG","Madagascar",4,"Mahajanga",14,"Melaky",63,"Besalampy",860,"Beloboky",NA,"Fokontany","Commune"
861,134,"MDG","Madagascar",4,"Mahajanga",14,"Melaky",63,"Besalampy",861,"Besalampy",NA,"Fokontany","Commune"
862,134,"MDG","Madagascar",4,"Mahajanga",14,"Melaky",63,"Besalampy",862,"Mahabe",NA,"Fokontany","Commune"
863,134,"MDG","Madagascar",4,"Mahajanga",14,"Melaky",63,"Besalampy",863,"Soananga",NA,"Fokontany","Commune"
864,134,"MDG","Madagascar",4,"Mahajanga",14,"Melaky",64,"Maintirano",864,"Andabotoka",NA,"Fokontany","Commune"
865,134,"MDG","Madagascar",4,"Mahajanga",14,"Melaky",64,"Maintirano",865,"Andranovao",NA,"Fokontany","Commune"
866,134,"MDG","Madagascar",4,"Mahajanga",14,"Melaky",64,"Maintirano",866,"Andrea",NA,"Fokontany","Commune"
867,134,"MDG","Madagascar",4,"Mahajanga",14,"Melaky",64,"Maintirano",867,"Ankisatsy",NA,"Fokontany","Commune"
868,134,"MDG","Madagascar",4,"Mahajanga",14,"Melaky",64,"Maintirano",868,"Antsaidoha Bebao",NA,"Fokontany","Commune"
869,134,"MDG","Madagascar",4,"Mahajanga",14,"Melaky",64,"Maintirano",869,"Antsondrondava",NA,"Fokontany","Commune"
870,134,"MDG","Madagascar",4,"Mahajanga",14,"Melaky",64,"Maintirano",870,"Bebaboky Sud",NA,"Fokontany","Commune"
871,134,"MDG","Madagascar",4,"Mahajanga",14,"Melaky",64,"Maintirano",871,"Belitsaka",NA,"Fokontany","Commune"
872,134,"MDG","Madagascar",4,"Mahajanga",14,"Melaky",64,"Maintirano",872,"Berevo sur ranobe",NA,"Fokontany","Commune"
873,134,"MDG","Madagascar",4,"Mahajanga",14,"Melaky",64,"Maintirano",873,"Betanantanana",NA,"Fokontany","Commune"
874,134,"MDG","Madagascar",4,"Mahajanga",14,"Melaky",64,"Maintirano",874,"Mafaijijo",NA,"Fokontany","Commune"
875,134,"MDG","Madagascar",4,"Mahajanga",14,"Melaky",64,"Maintirano",875,"Maintirano",NA,"Fokontany","Commune"
876,134,"MDG","Madagascar",4,"Mahajanga",14,"Melaky",64,"Maintirano",876,"Marohazo",NA,"Fokontany","Commune"
877,134,"MDG","Madagascar",4,"Mahajanga",14,"Melaky",64,"Maintirano",877,"Maromavo",NA,"Fokontany","Commune"
878,134,"MDG","Madagascar",4,"Mahajanga",14,"Melaky",64,"Maintirano",878,"Tambohorano",NA,"Fokontany","Commune"
879,134,"MDG","Madagascar",4,"Mahajanga",14,"Melaky",64,"Maintirano",879,"Veromanga",NA,"Fokontany","Commune"
880,134,"MDG","Madagascar",4,"Mahajanga",14,"Melaky",65,"Morafanobe",880,"Andramy",NA,"Fokontany","Commune"
881,134,"MDG","Madagascar",4,"Mahajanga",14,"Melaky",65,"Morafanobe",881,"Beravina",NA,"Fokontany","Commune"
882,134,"MDG","Madagascar",4,"Mahajanga",14,"Melaky",65,"Morafanobe",882,"Morafenobe",NA,"Fokontany","Commune"
883,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",66,"Analalava",883,"Ambaliha",NA,"Fokontany","Commune"
884,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",66,"Analalava",884,"Ambarijeby",NA,"Fokontany","Commune"
885,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",66,"Analalava",885,"Ambolobozo",NA,"Fokontany","Commune"
886,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",66,"Analalava",886,"Analalava",NA,"Fokontany","Commune"
887,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",66,"Analalava",887,"Andribavontsona",NA,"Fokontany","Commune"
888,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",66,"Analalava",888,"Ankaramibe",NA,"Fokontany","Commune"
889,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",66,"Analalava",889,"Antonibe",NA,"Fokontany","Commune"
890,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",66,"Analalava",890,"Befotaka",NA,"Fokontany","Commune"
891,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",66,"Analalava",891,"Mahadrodroka",NA,"Fokontany","Commune"
892,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",66,"Analalava",892,"Maromandia",NA,"Fokontany","Commune"
893,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",66,"Analalava",893,"Marovantaza",NA,"Fokontany","Commune"
894,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",66,"Analalava",894,"Marovatolena",NA,"Fokontany","Commune"
895,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",67,"Antsihihy",895,"Ambodimadiro",NA,"Fokontany","Commune"
896,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",67,"Antsihihy",896,"Ambodimanary",NA,"Fokontany","Commune"
897,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",67,"Antsihihy",897,"Ambodimandresy",NA,"Fokontany","Commune"
898,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",67,"Antsihihy",898,"Ampandriakilandy",NA,"Fokontany","Commune"
899,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",67,"Antsihihy",899,"Anahidrano",NA,"Fokontany","Commune"
900,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",67,"Antsihihy",900,"Andreba",NA,"Fokontany","Commune"
901,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",67,"Antsihihy",901,"Anjalazala",NA,"Fokontany","Commune"
902,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",67,"Antsihihy",902,"Anjiamangirana",NA,"Fokontany","Commune"
903,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",67,"Antsihihy",903,"Ankerika",NA,"Fokontany","Commune"
904,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",67,"Antsihihy",904,"Antsohihy",NA,"Fokontany","Commune"
905,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",67,"Antsihihy",905,"Maroala",NA,"Fokontany","Commune"
906,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",68,"Bealanana",906,"Ambalaromba",NA,"Fokontany","Commune"
907,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",68,"Bealanana",907,"Ambatoria",NA,"Fokontany","Commune"
908,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",68,"Bealanana",908,"Ambatosia",NA,"Fokontany","Commune"
909,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",68,"Bealanana",909,"Ambodiadabo",NA,"Fokontany","Commune"
910,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",68,"Bealanana",910,"Ambovonomby",NA,"Fokontany","Commune"
911,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",68,"Bealanana",911,"Analila",NA,"Fokontany","Commune"
912,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",68,"Bealanana",912,"Antananivo haut",NA,"Fokontany","Commune"
913,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",68,"Bealanana",913,"Antsamaka",NA,"Fokontany","Commune"
914,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",68,"Bealanana",914,"Bealanana",NA,"Fokontany","Commune"
915,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",68,"Bealanana",915,"Beandrarezona",NA,"Fokontany","Commune"
916,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",68,"Bealanana",916,"Mangindrano",NA,"Fokontany","Commune"
917,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",68,"Bealanana",917,"Marotaolana",NA,"Fokontany","Commune"
918,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",69,"Befandriana-Nord",918,"Ambararata",NA,"Fokontany","Commune"
919,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",69,"Befandriana-Nord",919,"Ambodimotso Atsimo",NA,"Fokontany","Commune"
920,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",69,"Befandriana-Nord",920,"Ambolidibe Est",NA,"Fokontany","Commune"
921,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",69,"Befandriana-Nord",921,"Ankarongana",NA,"Fokontany","Commune"
922,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",69,"Befandriana-Nord",922,"Antsakabary",NA,"Fokontany","Commune"
923,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",69,"Befandriana-Nord",923,"Antsakanalabe",NA,"Fokontany","Commune"
924,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",69,"Befandriana-Nord",924,"Maroamalona",NA,"Fokontany","Commune"
925,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",69,"Befandriana-Nord",925,"Matsondakana",NA,"Fokontany","Commune"
926,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",69,"Befandriana-Nord",926,"Morafeno",NA,"Fokontany","Commune"
927,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",69,"Befandriana-Nord",927,"Tsarahonenana",NA,"Fokontany","Commune"
928,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",69,"Befandriana-Nord",928,"Tsiamalao",NA,"Fokontany","Commune"
929,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",70,"Mampikony",929,"Ambohitoaka",NA,"Fokontany","Commune"
930,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",70,"Mampikony",930,"Ampasimatera",NA,"Fokontany","Commune"
931,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",70,"Mampikony",931,"Bekoratsaka",NA,"Fokontany","Commune"
932,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",70,"Mampikony",932,"Betaramahamay",NA,"Fokontany","Commune"
933,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",70,"Mampikony",933,"Komajia",NA,"Fokontany","Commune"
934,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",70,"Mampikony",934,"MampikonyII",NA,"Fokontany","Commune"
935,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",70,"Mampikony",935,"MampikonyI",NA,"Fokontany","Commune"
936,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",71,"Mandritsara",936,"Ambalakirajy",NA,"Fokontany","Commune"
937,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",71,"Mandritsara",937,"Ambariokorano",NA,"Fokontany","Commune"
938,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",71,"Mandritsara",938,"Ambaripaika",NA,"Fokontany","Commune"
939,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",71,"Mandritsara",939,"Ambilombe",NA,"Fokontany","Commune"
940,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",71,"Mandritsara",940,"Amboaboa",NA,"Fokontany","Commune"
941,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",71,"Mandritsara",941,"Ambodiadabo",NA,"Fokontany","Commune"
942,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",71,"Mandritsara",942,"Ambodiamontana Kianga",NA,"Fokontany","Commune"
943,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",71,"Mandritsara",943,"Ambohisoa",NA,"Fokontany","Commune"
944,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",71,"Mandritsara",944,"Amborondolo",NA,"Fokontany","Commune"
945,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",71,"Mandritsara",945,"Ampatakamaroreny",NA,"Fokontany","Commune"
946,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",71,"Mandritsara",946,"Andohajango",NA,"Fokontany","Commune"
947,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",71,"Mandritsara",947,"Andratamarina",NA,"Fokontany","Commune"
948,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",71,"Mandritsara",948,"Anjiabe",NA,"Fokontany","Commune"
949,134,"MDG","Madagascar",4,"Mahajanga",15,"Sofia",71,"Mandritsara",949,"Ankiabe Salohy",NA,"Fokontany","Commune"
